IntensityIn IntensityOut Luminance
8.996336996336996572e-01 9.647058823529411908e-01 4.532666666666667084e+02
9.115995115995115805e-01 9.686274509803921573e-01 4.570000000000000000e+02
9.191697191697191238e-01 9.725490196078431238e-01 4.602666666666666515e+02
9.257631257631258048e-01 9.764705882352940902e-01 4.644666666666666970e+02
9.340659340659340781e-01 9.803921568627450567e-01 4.688000000000000114e+02
9.428571428571428381e-01 9.843137254901960231e-01 4.740666666666666060e+02
9.533577533577533014e-01 9.882352941176471006e-01 4.798000000000000114e+02
9.650793650793650924e-01 9.921568627450980671e-01 4.886666666666666856e+02
9.829059829059828557e-01 9.960784313725490335e-01 4.924666666666666970e+02
9.904761904761905100e-01 1.000000000000000000e+00 4.972666666666666515e+02
